Element,Wavelength_A
Fe II,2022.486
Fe II,2023.1200000000001
Fe II,2023.704
Fe II,2027.779
Fe II,2029.184
Fe II,2029.259
Fe II,2030.327
Fe II,2030.485
Fe II,2030.643
Fe II,2031.569
Fe II,2032.003
Fe II,2032.4070000000002
Fe II,2032.6240000000003
Fe II,2033.7540000000001
Fe II,2034.195
Fe II,2034.443
Fe II,2034.616
Fe II,2034.9
Fe II,2035.8529999999998
Fe II,2036.212
Fe II,2036.437
Fe II,2037.774
Fe II,2038.172
Fe II,2039.1059999999998
Fe II,2039.466
Fe II,2039.673
Fe II,2040.6899999999998
Fe II,2041.31
Fe II,2043.005
Fe II,2043.32
Fe II,2043.783
Fe II,2046.522
Fe II,2047.208
Fe II,2047.7160000000001
Fe II,2048.491
Fe II,2049.975
Fe II,2050.376
Fe II,2051.0319999999997
Fe II,2052.271
Fe II,2052.29
Fe II,2052.974
Fe II,2053.192
Fe II,2053.694
Fe II,2055.268
Fe II,2055.7980000000002
Fe II,2056.7529999999997
Fe II,2057.331
Fe II,2058.169
Fe II,2058.763
Fe II,2058.9429999999998
Fe II,2059.456
Fe II,2059.581
Fe II,2062.116
Fe II,2062.788
Fe II,2063.678
Fe II,2063.784
Fe II,2064.211
Fe II,2065.079
Fe II,2065.752
Fe II,2066.009
Fe II,2066.169
Fe II,2066.378
Fe II,2067.065
Fe II,2067.676
Fe II,2067.915
Fe II,2068.033
Fe II,2068.3199999999997
Fe II,2068.746
Fe II,2068.938
Fe II,2068.967
Fe II,2069.955
Fe II,2070.332
Fe II,2071.347
Fe II,2071.791
Fe II,2072.57
Fe II,2072.5899999999997
Fe II,2072.9390000000003
Fe II,2073.134
Fe II,2073.388
Fe II,2073.516
Fe II,2073.8759999999997
Fe II,2074.1890000000003
Fe II,2074.953
Fe II,2074.96
Fe II,2075.116
Fe II,2075.455
Fe II,2075.679
Fe II,2077.24
Fe II,2077.4719999999998
Fe II,2078.042
Fe II,2078.161
Fe II,2080.241
Fe II,2080.3630000000003
Fe II,2081.297
Fe II,2083.358
Fe II,2083.401
Fe II,2083.516
Fe II,2085.018
Fe II,2085.871
Fe II,2087.541
Fe II,2090.54
Fe II,2091.403
Fe II,2091.532
Fe II,2092.246
Fe II,2093.627
Fe II,2093.924
Fe II,2094.634
Fe II,2094.977
Fe II,2094.9809999999998
Fe II,2094.996
Fe II,2096.543
Fe II,2096.951
Fe II,2097.022
Fe II,2097.295
Fe II,2097.406
Fe II,2097.548
Fe II,2099.424
Fe II,2099.489
Fe II,2101.008
Fe II,2101.706
Fe II,2104.067
Fe II,2107.5550000000003
Fe II,2107.623
Fe II,2107.744
Fe II,2107.794
Fe II,2108.137
Fe II,2108.969
Fe II,2109.05
Fe II,2109.102
Fe II,2110.244
Fe II,2110.311
Fe II,2110.436
Fe II,2110.618
Fe II,2110.7239999999997
Fe II,2110.734
Fe II,2110.859
Fe II,2111.134
Fe II,2111.801
Fe II,2113.675
Fe II,2113.857
Fe II,2114.087
Fe II,2114.11
Fe II,2115.4339999999997
Fe II,2116.993
Fe II,2117.896
Fe II,2118.198
Fe II,2119.05
Fe II,2119.696
Fe II,2121.099
Fe II,2121.866
Fe II,2122.022
Fe II,2122.4539999999997
Fe II,2125.154
Fe II,2125.427
Fe II,2125.814
Fe II,2126.67
Fe II,2126.9829999999997
Fe II,2127.012
Fe II,2127.602
Fe II,2127.973
Fe II,2130.255
Fe II,2130.551
Fe II,2131.359
Fe II,2132.477
Fe II,2132.54
Fe II,2132.895
Fe II,2133.956
Fe II,2134.011
Fe II,2134.576
Fe II,2135.276
Fe II,2136.511
Fe II,2138.04
Fe II,2138.049
Fe II,2138.875
Fe II,2138.96
Fe II,2139.317
Fe II,2139.473
Fe II,2139.64
Fe II,2139.938
Fe II,2140.169
Fe II,2141.029
Fe II,2141.784
Fe II,2142.018
Fe II,2142.074
Fe II,2142.18
Fe II,2142.333
Fe II,2142.416
Fe II,2143.575
Fe II,2144.35
Fe II,2144.364
Fe II,2145.41
Fe II,2146.0460000000003
Fe II,2146.368
Fe II,2146.609
Fe II,2147.7039999999997
Fe II,2148.7200000000003
Fe II,2150.381
Fe II,2150.622
Fe II,2150.6890000000003
Fe II,2150.764
Fe II,2151.0910000000003
Fe II,2152.368
Fe II,2153.606
Fe II,2154.292
Fe II,2155.871
Fe II,2156.7670000000003
Fe II,2157.958
Fe II,2158.522
Fe II,2159.247
Fe II,2159.668
Fe II,2160.795
Fe II,2161.162
Fe II,2161.271
Fe II,2162.023
Fe II,2162.5950000000003
Fe II,2162.846
Fe II,2164.029
Fe II,2164.308
Fe II,2164.3360000000002
Fe II,2164.615
Fe II,2165.717
Fe II,2166.388
Fe II,2166.4429999999998
Fe II,2166.7160000000003
Fe II,2167.425
Fe II,2167.879
Fe II,2168.7200000000003
Fe II,2168.915
Fe II,2169.177
Fe II,2169.864
Fe II,2170.176
Fe II,2170.235
Fe II,2170.402
Fe II,2170.842
Fe II,2171.561
Fe II,2172.044
Fe II,2172.669
Fe II,2172.979
Fe II,2173.015
Fe II,2173.267
Fe II,2173.692
Fe II,2173.818
Fe II,2173.8990000000003
Fe II,2173.966
Fe II,2174.8500000000004
Fe II,2175.1130000000003
Fe II,2175.451
Fe II,2176.322
Fe II,2176.501
Fe II,2177.032
Fe II,2177.542
Fe II,2177.748
Fe II,2179.4990000000003
Fe II,2179.555
Fe II,2179.8509999999997
Fe II,2179.978
Fe II,2180.2039999999997
Fe II,2180.26
Fe II,2181.3720000000003
Fe II,2181.473
Fe II,2181.661
Fe II,2182.347
Fe II,2182.362
Fe II,2183.45
Fe II,2183.522
Fe II,2183.54
Fe II,2183.574
Fe II,2183.79
Fe II,2183.835
Fe II,2184.831
Fe II,2185.146
Fe II,2185.176
Fe II,2185.41
Fe II,2185.464
Fe II,2185.5879999999997
Fe II,2186.219
Fe II,2186.769
Fe II,2186.842
Fe II,2187.2960000000003
Fe II,2187.441
Fe II,2187.683
Fe II,2187.86
Fe II,2187.893
Fe II,2189.033
Fe II,2189.707
Fe II,2189.715
Fe II,2189.857
Fe II,2191.984
Fe II,2193.962
Fe II,2194.159
Fe II,2194.863
Fe II,2195.559
Fe II,2196.012
Fe II,2197.263
Fe II,2198.377
Fe II,2198.665
Fe II,2200.285
Fe II,2201.259
Fe II,2201.415
Fe II,2201.587
Fe II,2202.163
Fe II,2203.412
Fe II,2203.904
Fe II,2204.079
Fe II,2204.105
Fe II,2205.018
Fe II,2205.078
Fe II,2205.483
Fe II,2206.084
Fe II,2206.15
Fe II,2206.592
Fe II,2206.5950000000003
Fe II,2207.334
Fe II,2208.407
Fe II,2209.034
Fe II,2209.757
Fe II,2210.5029999999997
Fe II,2211.002
Fe II,2211.094
Fe II,2211.117
Fe II,2212.007
Fe II,2212.209
Fe II,2213.6549999999997
Fe II,2213.725
Fe II,2214.038
Fe II,2214.114
Fe II,2214.4049999999997
Fe II,2215.077
Fe II,2215.703
Fe II,2217.056
Fe II,2217.062
Fe II,2218.261
Fe II,2218.893
Fe II,2219.701
Fe II,2219.894
Fe II,2219.978
Fe II,2220.381
Fe II,2220.433
Fe II,2220.5119999999997
Fe II,2221.167
Fe II,2221.576
Fe II,2222.453
Fe II,2222.674
Fe II,2222.875
Fe II,2223.004
Fe II,2223.38
Fe II,2223.487
Fe II,2223.8360000000002
Fe II,2224.466
Fe II,2224.602
Fe II,2224.6530000000002
Fe II,2225.31
Fe II,2225.379
Fe II,2225.868
Fe II,2226.272
Fe II,2226.6569999999997
Fe II,2227.182
Fe II,2227.3779999999997
Fe II,2227.434
Fe II,2227.515
Fe II,2227.616
Fe II,2228.459
Fe II,2228.734
Fe II,2228.817
Fe II,2230.136
Fe II,2230.679
Fe II,2230.932
Fe II,2231.494
Fe II,2231.559
Fe II,2231.6659999999997
Fe II,2232.073
Fe II,2232.509
Fe II,2232.732
Fe II,2232.933
Fe II,2233.195
Fe II,2233.917
Fe II,2233.993
Fe II,2234.091
Fe II,2234.367
Fe II,2234.861
Fe II,2235.523
Fe II,2237.248
Fe II,2237.568
Fe II,2237.899
Fe II,2238.631
Fe II,2239.0389999999998
Fe II,2239.643
Fe II,2240.547
Fe II,2241.167
Fe II,2241.378
Fe II,2241.421
Fe II,2241.487
Fe II,2241.823
Fe II,2242.089
Fe II,2242.3419999999996
Fe II,2243.579
Fe II,2243.9320000000002
Fe II,2243.934
Fe II,2244.044
Fe II,2244.208
Fe II,2244.396
Fe II,2244.61
Fe II,2245.118
Fe II,2245.5
Fe II,2245.846
Fe II,2246.916
Fe II,2247.109
Fe II,2247.684
Fe II,2247.895
Fe II,2248.0969999999998
Fe II,2249.06
Fe II,2249.06
Fe II,2249.1800000000003
Fe II,2249.2
Fe II,2249.7
Fe II,2249.978
Fe II,2250.176
Fe II,2250.408
Fe II,2250.936
Fe II,2251.556
Fe II,2251.824
Fe II,2253.127
Fe II,2253.262
Fe II,2253.348
Fe II,2253.359
Fe II,2254.075
Fe II,2254.109
Fe II,2254.406
Fe II,2254.8830000000003
Fe II,2254.959
Fe II,2255.1490000000003
Fe II,2255.19
Fe II,2255.4660000000003
Fe II,2255.643
Fe II,2255.6890000000003
Fe II,2255.766
Fe II,2255.9880000000003
Fe II,2256.438
Fe II,2256.893
Fe II,2257.1059999999998
Fe II,2257.783
Fe II,2258.115
Fe II,2258.3869999999997
Fe II,2258.5640000000003
Fe II,2259.053
Fe II,2259.569
Fe II,2259.623
Fe II,2259.952
Fe II,2260.081
Fe II,2260.24
Fe II,2260.337
Fe II,2260.624
Fe II,2260.86
Fe II,2261.079
Fe II,2261.823
Fe II,2262.2470000000003
Fe II,2262.688
Fe II,2262.803
Fe II,2262.909
Fe II,2263.232
Fe II,2264.321
Fe II,2264.591
Fe II,2265.541
Fe II,2265.96
Fe II,2265.995
Fe II,2266.257
Fe II,2266.6980000000003
Fe II,2267.587
Fe II,2267.823
Fe II,2268.137
Fe II,2268.342
Fe II,2268.5640000000003
Fe II,2268.823
Fe II,2268.871
Fe II,2270.352
Fe II,2270.571
Fe II,2271.535
Fe II,2271.8450000000003
Fe II,2272.081
Fe II,2272.108
Fe II,2272.31
Fe II,2272.487
Fe II,2273.335
Fe II,2273.616
Fe II,2273.998
Fe II,2274.057
Fe II,2274.517
Fe II,2275.622
Fe II,2276.053
Fe II,2276.145
Fe II,2276.3630000000003
Fe II,2276.565
Fe II,2276.763
Fe II,2277.184
Fe II,2277.802
Fe II,2277.862
Fe II,2277.9570000000003
Fe II,2278.038
Fe II,2279.128
Fe II,2279.1749999999997
Fe II,2279.916
Fe II,2280.038
Fe II,2280.091
Fe II,2280.1949999999997
Fe II,2280.38
Fe II,2281.03
Fe II,2281.2780000000002
Fe II,2282.382
Fe II,2282.419
Fe II,2282.874
Fe II,2282.968
Fe II,2283.341
Fe II,2283.514
Fe II,2283.997
Fe II,2284.228
Fe II,2284.586
Fe II,2285.528
Fe II,2286.9990000000003
Fe II,2288.02
Fe II,2288.2419999999997
Fe II,2291.425
Fe II,2291.561
Fe II,2291.917
Fe II,2292.425
Fe II,2292.772
Fe II,2293.131
Fe II,2293.7690000000002
Fe II,2293.852
Fe II,2293.859
Fe II,2294.426
Fe II,2294.612
Fe II,2295.687
Fe II,2296.097
Fe II,2296.6620000000003
Fe II,2296.768
Fe II,2296.879
Fe II,2298.225
Fe II,2298.618
Fe II,2299.169
Fe II,2299.9359999999997
Fe II,2300.482
Fe II,2300.764
Fe II,2301.4269999999997
Fe II,2303.354
Fe II,2303.5570000000002
Fe II,2303.8489999999997
Fe II,2304.737
Fe II,2304.907
Fe II,2305.502
Fe II,2305.684
Fe II,2305.963
Fe II,2306.369
Fe II,2307.149
Fe II,2307.313
Fe II,2307.4010000000003
Fe II,2307.7219999999998
Fe II,2308.767
Fe II,2308.931
Fe II,2309.911
Fe II,2310.102
Fe II,2310.986
Fe II,2311.02
Fe II,2311.226
Fe II,2311.29
Fe II,2311.291
Fe II,2312.026
Fe II,2312.224
Fe II,2312.4
Fe II,2312.721
Fe II,2313.092
Fe II,2313.3019999999997
Fe II,2313.365
Fe II,2313.552
Fe II,2313.6330000000003
Fe II,2313.699
Fe II,2313.975
Fe II,2314.057
Fe II,2314.723
Fe II,2314.87
Fe II,2315.0389999999998
Fe II,2315.296
Fe II,2317.0609999999997
Fe II,2317.2909999999997
Fe II,2317.381
Fe II,2317.665
Fe II,2317.881
Fe II,2317.965
Fe II,2318.152
Fe II,2318.2
Fe II,2318.345
Fe II,2318.539
Fe II,2318.547
Fe II,2318.647
Fe II,2318.776
Fe II,2320.699
Fe II,2321.0589999999997
Fe II,2321.093
Fe II,2321.691
Fe II,2322.331
Fe II,2323.678
Fe II,2324.8849999999998
Fe II,2325.302
Fe II,2325.3720000000003
Fe II,2325.565
Fe II,2325.582
Fe II,2325.81
Fe II,2326.016
Fe II,2326.3579999999997
Fe II,2327.397
Fe II,2327.538
Fe II,2327.699
Fe II,2327.763
Fe II,2327.963
Fe II,2328.0029999999997
Fe II,2328.037
Fe II,2329.36
Fe II,2329.975
Fe II,2330.1079999999997
Fe II,2330.329
Fe II,2330.542
Fe II,2331.065
Fe II,2331.307
Fe II,2332.064
Fe II,2332.8
Fe II,2332.915
Fe II,2333.71
Fe II,2334.462
Fe II,2334.48
Fe II,2335.305
Fe II,2336.004
Fe II,2336.858
Fe II,2337.289
Fe II,2337.525
Fe II,2338.0080000000003
Fe II,2338.114
Fe II,2338.205
Fe II,2338.545
Fe II,2338.688
Fe II,2339.396
Fe II,2339.408
Fe II,2339.757
Fe II,2340.349
Fe II,2340.4480000000003
Fe II,2340.463
Fe II,2340.5789999999997
Fe II,2340.688
Fe II,2340.945
Fe II,2341.4320000000002
Fe II,2341.95
Fe II,2341.958
Fe II,2342.24
Fe II,2343.496
Fe II,2343.96
Fe II,2344.096
Fe II,2344.283
Fe II,2344.837
Fe II,2345.179
Fe II,2345.339
Fe II,2346.216
Fe II,2346.27
Fe II,2346.27
Fe II,2346.514
Fe II,2346.927
Fe II,2347.205
Fe II,2348.109
Fe II,2348.115
Fe II,2348.2650000000003
Fe II,2348.303
Fe II,2348.92
Fe II,2349.314
Fe II,2350.1820000000002
Fe II,2350.228
Fe II,2351.202
Fe II,2351.667
Fe II,2351.803
Fe II,2351.96
Fe II,2352.312
Fe II,2352.763
Fe II,2353.188
Fe II,2353.681
Fe II,2353.746
Fe II,2353.907
Fe II,2354.442
Fe II,2354.4790000000003
Fe II,2354.889
Fe II,2355.215
Fe II,2355.216
Fe II,2355.256
Fe II,2355.256
Fe II,2355.351
Fe II,2355.6620000000003
Fe II,2355.842
Fe II,2356.209
Fe II,2356.4230000000002
Fe II,2356.438
Fe II,2356.942
Fe II,2356.993
Fe II,2357.049
Fe II,2357.268
Fe II,2357.9570000000003
Fe II,2358.333
Fe II,2358.949
Fe II,2359.0190000000002
Fe II,2359.1059999999998
Fe II,2359.1130000000003
Fe II,2359.133
Fe II,2359.598
Fe II,2359.953
Fe II,2359.999
Fe II,2360.293
Fe II,2360.532
Fe II,2361.3579999999997
Fe II,2361.7259999999997
Fe II,2361.737
Fe II,2362.02
Fe II,2363.382
Fe II,2363.641
Fe II,2363.812
Fe II,2363.861
Fe II,2363.8810000000003
Fe II,2364.3109999999997
Fe II,2364.829
Fe II,2365.048
Fe II,2365.3940000000002
Fe II,2365.7650000000003
Fe II,2365.918
Fe II,2366.0480000000002
Fe II,2366.593
Fe II,2366.748
Fe II,2366.766
Fe II,2366.876
Fe II,2367.0240000000003
Fe II,2368.057
Fe II,2368.235
Fe II,2368.596
Fe II,2369.045
Fe II,2369.2
Fe II,2369.2400000000002
Fe II,2369.669
Fe II,2369.697
Fe II,2369.853
Fe II,2369.955
Fe II,2370.498
Fe II,2370.612
Fe II,2371.594
Fe II,2371.6569999999997
Fe II,2371.7760000000003
Fe II,2371.9919999999997
Fe II,2372.201
Fe II,2372.295
Fe II,2372.336
Fe II,2372.359
Fe II,2372.629
Fe II,2372.79
Fe II,2372.806
Fe II,2373.1620000000003
Fe II,2373.6099999999997
Fe II,2373.736
Fe II,2373.757
Fe II,2374.126
Fe II,2374.129
Fe II,2374.59
Fe II,2374.641
Fe II,2374.8740000000003
Fe II,2375.143
Fe II,2375.162
Fe II,2375.1929999999998
Fe II,2375.275
Fe II,2375.3450000000003
Fe II,2375.545
Fe II,2376.066
Fe II,2376.286
Fe II,2376.43
Fe II,2376.757
Fe II,2377.257
Fe II,2377.865
Fe II,2378.523
Fe II,2378.554
Fe II,2378.698
Fe II,2378.92
Fe II,2379.0029999999997
Fe II,2379.141
Fe II,2379.2760000000003
Fe II,2379.304
Fe II,2379.399
Fe II,2379.418
Fe II,2379.5060000000003
Fe II,2379.708
Fe II,2380.221
Fe II,2380.675
Fe II,2380.762
Fe II,2381.012
Fe II,2381.102
Fe II,2381.139
Fe II,2381.959
Fe II,2382.039
Fe II,2382.215
Fe II,2382.2980000000002
Fe II,2382.358
Fe II,2382.534
Fe II,2382.901
Fe II,2383.062
Fe II,2383.218
Fe II,2383.245
Fe II,2384.102
Fe II,2384.259
Fe II,2384.387
Fe II,2384.423
Fe II,2384.45
Fe II,2385.005
Fe II,2386.208
Fe II,2386.375
Fe II,2386.626
Fe II,2386.793
Fe II,2387.3689999999997
Fe II,2387.435
Fe II,2387.642
Fe II,2388.228
Fe II,2388.389
Fe II,2388.63
Fe II,2388.99
Fe II,2389.442
Fe II,2389.866
Fe II,2390.205
Fe II,2390.31
Fe II,2390.4339999999997
Fe II,2390.5389999999998
Fe II,2390.759
Fe II,2391.043
Fe II,2391.303
Fe II,2391.478
Fe II,2391.549
Fe II,2391.736
Fe II,2392.279
Fe II,2393.036
Fe II,2394.0029999999997
Fe II,2394.174
Fe II,2394.352
Fe II,2394.627
Fe II,2394.893
Fe II,2394.948
Fe II,2395.139
Fe II,2395.42
Fe II,2395.613
Fe II,2395.626
Fe II,2396.719
Fe II,2397.765
Fe II,2397.826
Fe II,2398.65
Fe II,2399.1530000000002
Fe II,2399.233
Fe II,2399.242
Fe II,2399.254
Fe II,2399.269
Fe II,2399.508
Fe II,2399.647
Fe II,2399.928
Fe II,2399.99
Fe II,2400.054
Fe II,2400.279
Fe II,2400.344
Fe II,2401.242
Fe II,2401.252
Fe II,2401.292
Fe II,2401.328
Fe II,2401.346
Fe II,2401.487
Fe II,2402.0789999999997
Fe II,2402.171
Fe II,2402.246
Fe II,2402.27
Fe II,2402.2819999999997
Fe II,2402.448
Fe II,2402.5989999999997
Fe II,2402.629
Fe II,2402.634
Fe II,2402.754
Fe II,2403.1890000000003
Fe II,2403.764
Fe II,2403.835
Fe II,2404.432
Fe II,2404.544
Fe II,2404.751
Fe II,2404.8869999999997
Fe II,2404.982
Fe II,2405.219
Fe II,2405.684
Fe II,2405.822
Fe II,2405.993
Fe II,2406.09
Fe II,2406.6620000000003
Fe II,2406.993
Fe II,2407.228
Fe II,2407.754
Fe II,2407.9390000000003
Fe II,2408.6510000000003
Fe II,2409.379
Fe II,2409.4970000000003
Fe II,2409.5249999999996
Fe II,2409.694
Fe II,2409.706
Fe II,2409.716
Fe II,2410.2129999999997
Fe II,2410.2709999999997
Fe II,2410.301
Fe II,2410.415
Fe II,2410.52
Fe II,2410.527
Fe II,2411.069
Fe II,2411.177
Fe II,2411.6530000000002
Fe II,2412.009
Fe II,2413.022
Fe II,2413.113
Fe II,2413.3109999999997
Fe II,2413.499
Fe II,2414.083
Fe II,2414.105
Fe II,2414.2019999999998
Fe II,2414.5099999999998
Fe II,2415.0640000000003
Fe II,2415.069
Fe II,2415.1949999999997
Fe II,2415.785
Fe II,2415.967
Fe II,2416.051
Fe II,2416.168
Fe II,2416.447
Fe II,2416.715
Fe II,2416.862
Fe II,2417.821
Fe II,2417.87
Fe II,2418.169
Fe II,2418.437
Fe II,2418.666
Fe II,2418.729
Fe II,2419.343
Fe II,2419.799
Fe II,2419.893
Fe II,2419.99
Fe II,2421.901
Fe II,2421.917
Fe II,2421.932
Fe II,2422.688
Fe II,2422.929
Fe II,2422.9339999999997
Fe II,2423.21
Fe II,2423.512
Fe II,2423.914
Fe II,2424.146
Fe II,2424.392
Fe II,2424.4990000000003
Fe II,2424.516
Fe II,2424.591
Fe II,2424.651
Fe II,2424.662
Fe II,2424.95
Fe II,2425.364
Fe II,2425.687
Fe II,2425.911
Fe II,2426.193
Fe II,2426.9390000000003
Fe II,2427.056
Fe II,2427.195
Fe II,2427.285
Fe II,2427.811
Fe II,2428.078
Fe II,2428.2929999999997
Fe II,2428.365
Fe II,2428.596
Fe II,2428.793
Fe II,2428.799
Fe II,2428.969
Fe II,2429.035
Fe II,2429.155
Fe II,2429.387
Fe II,2429.418
Fe II,2429.511
Fe II,2429.736
Fe II,2429.8599999999997
Fe II,2430.079
Fe II,2430.187
Fe II,2430.205
Fe II,2430.402
Fe II,2430.4660000000003
Fe II,2430.8379999999997
Fe II,2430.864
Fe II,2430.882
Fe II,2430.993
Fe II,2431.245
Fe II,2432.021
Fe II,2432.262
Fe II,2432.7000000000003
Fe II,2432.794
Fe II,2432.857
Fe II,2432.874
Fe II,2432.893
Fe II,2433.043
Fe II,2433.5
Fe II,2433.572
Fe II,2434.06
Fe II,2434.208
Fe II,2434.239
Fe II,2434.36
Fe II,2434.409
Fe II,2434.647
Fe II,2434.73
Fe II,2434.819
Fe II,2434.904
Fe II,2434.952
Fe II,2434.969
Fe II,2435.0
Fe II,2435.408
Fe II,2435.8160000000003
Fe II,2436.2200000000003
Fe II,2436.556
Fe II,2436.623
Fe II,2436.996
Fe II,2436.9970000000003
Fe II,2437.105
Fe II,2437.162
Fe II,2437.204
Fe II,2437.268
Fe II,2437.273
Fe II,2437.335
Fe II,2437.585
Fe II,2437.653
Fe II,2438.048
Fe II,2438.5190000000002
Fe II,2438.604
Fe II,2439.061
Fe II,2439.302
Fe II,2439.446
Fe II,2439.459
Fe II,2439.7290000000003
Fe II,2439.87
Fe II,2439.931
Fe II,2440.1150000000002
Fe II,2440.4230000000002
Fe II,2441.13
Fe II,2441.555
Fe II,2441.617
Fe II,2441.6440000000002
Fe II,2442.069
Fe II,2442.589
Fe II,2442.6220000000003
Fe II,2442.7000000000003
Fe II,2443.835
Fe II,2443.92
Fe II,2444.2799999999997
Fe II,2444.516
Fe II,2444.55
Fe II,2445.107
Fe II,2445.279
Fe II,2445.573
Fe II,2445.7980000000002
Fe II,2445.904
Fe II,2446.1099999999997
Fe II,2446.221
Fe II,2446.4089999999997
Fe II,2446.4719999999998
Fe II,2446.56
Fe II,2446.777
Fe II,2447.205
Fe II,2447.3269999999998
Fe II,2447.541
Fe II,2447.756
Fe II,2448.112
Fe II,2448.734
Fe II,2448.86
Fe II,2449.1839999999997
Fe II,2449.2889999999998
Fe II,2449.7290000000003
Fe II,2449.7780000000002
Fe II,2449.965
Fe II,2450.033
Fe II,2450.138
Fe II,2450.205
Fe II,2450.283
Fe II,2451.1000000000004
Fe II,2451.143
Fe II,2451.219
Fe II,2451.353
Fe II,2451.377
Fe II,2452.014
Fe II,2452.202
Fe II,2452.655
Fe II,2452.743
Fe II,2452.924
Fe II,2453.156
Fe II,2453.748
Fe II,2453.799
Fe II,2453.917
Fe II,2453.976
Fe II,2454.1659999999997
Fe II,2454.5789999999997
Fe II,2454.585
Fe II,2455.456
Fe II,2455.623
Fe II,2455.712
Fe II,2455.9
Fe II,2456.097
Fe II,2456.646
Fe II,2456.8199999999997
Fe II,2456.9649999999997
Fe II,2457.101
Fe II,2457.186
Fe II,2457.552
Fe II,2457.581
Fe II,2457.794
Fe II,2458.784
Fe II,2458.973
Fe II,2459.109
Fe II,2459.114
Fe II,2459.183
Fe II,2459.282
Fe II,2459.332
Fe II,2459.3450000000003
Fe II,2459.893
Fe II,2460.017
Fe II,2460.156
Fe II,2460.44
Fe II,2460.645
Fe II,2460.9049999999997
Fe II,2461.284
Fe II,2461.672
Fe II,2461.862
Fe II,2462.32
Fe II,2462.561
Fe II,2462.746
Fe II,2463.282
Fe II,2463.492
Fe II,2463.7200000000003
Fe II,2463.737
Fe II,2463.738
Fe II,2463.904
Fe II,2464.011
Fe II,2464.558
Fe II,2464.906
Fe II,2465.203
Fe II,2465.913
Fe II,2466.499
Fe II,2466.6730000000002
Fe II,2466.766
Fe II,2466.821
Fe II,2466.88
Fe II,2467.028
Fe II,2467.743
Fe II,2468.188
Fe II,2468.257
Fe II,2468.3
Fe II,2468.556
Fe II,2469.372
Fe II,2469.516
Fe II,2469.715
Fe II,2469.721
Fe II,2469.833
Fe II,2469.917
Fe II,2470.41
Fe II,2470.67
Fe II,2470.7650000000003
Fe II,2471.277
Fe II,2471.371
Fe II,2471.3740000000003
Fe II,2471.674
Fe II,2472.074
Fe II,2472.431
Fe II,2472.606
Fe II,2472.866
Fe II,2472.908
Fe II,2473.032
Fe II,2473.323
Fe II,2473.3469999999998
Fe II,2473.454
Fe II,2474.625
Fe II,2474.766
Fe II,2475.119
Fe II,2475.543
Fe II,2476.266
Fe II,2476.394
Fe II,2476.678
Fe II,2477.345
Fe II,2477.384
Fe II,2477.501
Fe II,2478.114
Fe II,2478.2110000000002
Fe II,2478.358
Fe II,2478.451
Fe II,2478.5730000000003
Fe II,2479.025
Fe II,2479.228
Fe II,2479.296
Fe II,2479.382
Fe II,2479.436
Fe II,2479.8070000000002
Fe II,2480.1580000000004
Fe II,2480.932
Fe II,2481.0499999999997
Fe II,2481.215
Fe II,2481.575
Fe II,2482.118
Fe II,2482.325
Fe II,2482.6580000000004
Fe II,2482.663
Fe II,2482.868
Fe II,2482.87
Fe II,2482.931
Fe II,2483.7200000000003
Fe II,2484.201
Fe II,2484.236
Fe II,2484.247
Fe II,2484.443
Fe II,2484.527
Fe II,2484.572
Fe II,2484.806
Fe II,2485.014
Fe II,2485.073
Fe II,2485.5080000000003
Fe II,2486.248
Fe II,2486.353
Fe II,2486.891
Fe II,2487.346
Fe II,2487.737
Fe II,2487.945
Fe II,2488.324
Fe II,2488.333
Fe II,2488.751
Fe II,2489.11
Fe II,2489.484
Fe II,2489.831
Fe II,2489.846
Fe II,2490.254
Fe II,2490.294
Fe II,2490.413
Fe II,2490.713
Fe II,2490.722
Fe II,2490.8289999999997
Fe II,2490.859
Fe II,2491.066
Fe II,2491.234
Fe II,2491.3050000000003
Fe II,2491.398
Fe II,2491.953
Fe II,2492.217
Fe II,2492.345
Fe II,2493.184
Fe II,2493.223
Fe II,2493.262
Fe II,2493.571
Fe II,2493.878
Fe II,2494.116
Fe II,2494.1440000000002
Fe II,2494.2019999999998
Fe II,2494.9049999999997
Fe II,2495.234
Fe II,2495.4990000000003
Fe II,2495.861
Fe II,2497.121
Fe II,2497.303
Fe II,2497.683
Fe II,2497.716
Fe II,2497.82
Fe II,2498.362
Fe II,2498.892
Fe II,2498.898
Fe II,2498.97
Fe II,2499.055
Fe II,2500.924
Fe II,2501.202
Fe II,2501.35
Fe II,2501.428
Fe II,2501.893
Fe II,2502.393
Fe II,2503.1530000000002
Fe II,2503.3269999999998
Fe II,2503.5409999999997
Fe II,2503.566
Fe II,2503.571
Fe II,2503.875
Fe II,2503.884
Fe II,2504.487
Fe II,2504.556
Fe II,2504.89
Fe II,2505.214
Fe II,2505.24
Fe II,2505.355
Fe II,2505.483
Fe II,2505.643
Fe II,2505.8869999999997
Fe II,2506.094
Fe II,2506.429
Fe II,2506.433
Fe II,2506.578
Fe II,2506.765
Fe II,2506.797
Fe II,2506.797
Fe II,2506.986
Fe II,2507.0240000000003
Fe II,2507.09
Fe II,2507.422
Fe II,2507.482
Fe II,2507.5950000000003
Fe II,2507.688
Fe II,2508.342
Fe II,2509.123
Fe II,2509.149
Fe II,2509.365
Fe II,2509.4829999999997
Fe II,2509.62
Fe II,2509.8650000000002
Fe II,2509.906
Fe II,2510.123
